,label(proba_1>=0.100000),proba_0,proba_1
sp|P9WPC1|CLPS_MYCTU ATP-dependent Clp protease adapter protein ClpS OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=clpS PE=1 SV=1,1.0,0.9,0.1
sp|Q01012|BRLF1_SHV21 Putative transcription activator BRLF1 homolog OS=Saimiriine herpesvirus 2 (strain 11) OX=10383 GN=50 PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q01758|ISP2_OSMMO Type-2 ice-structuring protein OS=Osmerus mordax OX=8014 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q02458|URER_PROMH Urease operon transcriptional activator OS=Proteus mirabilis (strain HI4320) OX=529507 GN=ureR PE=1 SV=2,1.0,0.35714285714285715,0.6428571428571429
sp|Q02604|BGAM_LEULA Beta-galactosidase small subunit OS=Leuconostoc lactis OX=1246 GN=lacM PE=1 SV=1,1.0,0.6875,0.3125
sp|Q02G03|RL25_PSEAB 50S ribosomal protein L25 OS=Pseudomonas aeruginosa (strain UCBPP-PA14) OX=208963 GN=rplY PE=1 SV=1,1.0,0.75,0.25
sp|Q02PG5|GAP2_PSEAB Glyceraldehyde-3-phosphate dehydrogenase-like protein OS=Pseudomonas aeruginosa (strain UCBPP-PA14) OX=208963 GN=gap2 PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q02UB7|SPUD_PSEAB Putrescine-binding periplasmic protein SpuD OS=Pseudomonas aeruginosa (strain UCBPP-PA14) OX=208963 GN=spuD PE=1 SV=1,1.0,0.5,0.5
sp|Q03055|MTV1_VIBS3 Type II methyltransferase M.VspI OS=Vibrio sp. (strain 343) OX=29496 GN=vspIM PE=1 SV=1,1.0,0.75,0.25
sp|Q03378|GLOB_ANTMA Floral homeotic protein GLOBOSA OS=Antirrhinum majus OX=4151 GN=GLO PE=1 SV=1,1.0,0.75,0.25
sp|Q03387|IF4G1_WHEAT Eukaryotic translation initiation factor isoform 4G-1 OS=Triticum aestivum OX=4565 PE=1 SV=2,1.0,0.75,0.25
sp|Q03708|IMM7_ECOLX Colicin-E7 immunity protein OS=Escherichia coli OX=562 GN=imm PE=1 SV=2,0.0,1.0,0.0
sp|Q03983|YD179_YEAST Uncharacterized protein YDR179W-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR179W-A PE=1 SV=2,1.0,0.0,1.0
sp|Q03PA4|MALEP_LEVBA Maltose epimerase OS=Levilactobacillus brevis (strain ATCC 367 / BCRC 12310 / CIP 105137 / JCM 1170 / LMG 11437 / NCIMB 947 / NCTC 947) OX=387344 GN=LVIS_1908 PE=1 SV=1,1.0,0.75,0.25
sp|Q04408|YD514_YEAST Uncharacterized protein YDR514C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR514C PE=1 SV=1,1.0,0.75,0.25
sp|Q04773|YMW4_YEAST Uncharacterized protein YMR074C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR074C PE=1 SV=1,0.0,1.0,0.0
sp|Q04869|YM94_YEAST Uncharacterized protein YMR315W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR315W PE=1 SV=1,1.0,0.75,0.25
"sp|Q05863|YL281_YEAST Uncharacterized peptide chain release factor-like protein YLR281C, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR281C PE=1 SV=1",1.0,0.1,0.9
sp|Q06152|YL271_YEAST Uncharacterized protein YLR271W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR271W PE=1 SV=1,1.0,0.75,0.25
sp|Q06252|YL179_YEAST Uncharacterized protein YLR179C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR179C PE=1 SV=1,1.0,0.75,0.25
sp|Q06687|VLF1_NPVAC Very late expression factor 1 OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=VLF-1 PE=1 SV=1,1.0,0.75,0.25
sp|Q06839|YP097_YEAST PX domain-containing protein YPR097W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR097W PE=1 SV=2,1.0,0.5,0.5
sp|Q06943|HMGZ_DROME High mobility group protein Z OS=Drosophila melanogaster OX=7227 GN=HmgZ PE=1 SV=1,1.0,0.9,0.1
sp|Q07834|YL032_YEAST KH domain-containing protein YLL032C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLL032C PE=1 SV=1,1.0,0.0,1.0
sp|Q09713|YA36_SCHPO Uncharacterized protein C18B11.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC18B11.06 PE=1 SV=1,1.0,0.5,0.5
sp|Q0AZ34|ETFB_SYNWW Electron transfer flavoprotein subunit beta OS=Syntrophomonas wolfei subsp. wolfei (strain DSM 2245B / Goettingen) OX=335541 GN=etfB PE=1 SV=1,1.0,0.75,0.25
sp|Q0WNP8|IQD9_ARATH Protein IQ-DOMAIN 9 OS=Arabidopsis thaliana OX=3702 GN=IQD9 PE=1 SV=1,0.0,1.0,0.0
sp|Q10011|YSV5_CAEEL Uncharacterized protein T19C3.5 OS=Caenorhabditis elegans OX=6239 GN=T19C3.5 PE=1 SV=3,1.0,0.75,0.25
sp|Q10200|YBY1_SCHPO Uncharacterized protein C11C11.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC11C11.01 PE=1 SV=2,1.0,0.5,0.5
sp|Q10209|YAY1_SCHPO Uncharacterized J domain-containing protein C4H3.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4H3.01 PE=1 SV=1,1.0,0.5,0.5
sp|Q10422|YDC1_SCHPO Uncharacterized RNA-binding protein C25G10.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25G10.01 PE=1 SV=1,1.0,0.75,0.25
sp|Q10M12|40C1_ORYSJ Ricin B-like lectin R40C1 OS=Oryza sativa subsp. japonica OX=39947 GN=R40C1 PE=1 SV=1,1.0,0.75,0.25
sp|Q148A4|PPR32_MOUSE Protein phosphatase 1 regulatory subunit 32 OS=Mus musculus OX=10090 GN=Ppp1r32 PE=1 SV=1,1.0,0.75,0.25
sp|Q14DL0|UBQLN_MOUSE Ubiquilin-like protein OS=Mus musculus OX=10090 GN=Ubqlnl PE=1 SV=2,1.0,0.0,1.0
sp|Q16S34|OBP45_AEDAE General odorant-binding protein 45 OS=Aedes aegypti OX=7159 GN=Obp45 PE=1 SV=1,1.0,0.1,0.9
sp|Q17282|ALL12_BLOTA Major allergen Blo t 12 OS=Blomia tropicalis OX=40697 PE=1 SV=1,1.0,0.75,0.25
sp|Q182S6|RPOZ_CLOD6 DNA-directed RNA polymerase subunit omega OS=Clostridioides difficile (strain 630) OX=272563 GN=rpoZ PE=1 SV=1,0.0,1.0,0.0
sp|Q1ECR9|RLF8_ARATH Protein RALF-like 8 OS=Arabidopsis thaliana OX=3702 GN=RALFL8 PE=1 SV=1,0.0,1.0,0.0
sp|Q21827|GPTC1_CAEEL G patch domain-containing protein 1 homolog OS=Caenorhabditis elegans OX=6239 GN=R07E5.1 PE=1 SV=1,1.0,0.5,0.5
sp|Q21924|GPKOW_CAEEL G-patch domain and KOW motifs-containing protein homolog 1 OS=Caenorhabditis elegans OX=6239 GN=gkow-1 PE=1 SV=1,1.0,0.75,0.25
"sp|Q25423|P18_LEITA Protein P18, mitochondrial OS=Leishmania tarentolae OX=5689 PE=1 SV=1",1.0,0.1,0.9
sp|Q2FJE0|RL25_STAA3 50S ribosomal protein L25 OS=Staphylococcus aureus (strain USA300) OX=367830 GN=rplY PE=1 SV=1,1.0,0.75,0.25
sp|Q2FXY6|RS20_STAA8 30S ribosomal protein S20 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=rpsT PE=1 SV=1,0.0,1.0,0.0
sp|Q2G2Q4|RBFA_STAA8 Ribosome-binding factor A OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=rbfA PE=1 SV=1,0.0,1.0,0.0
sp|Q2SYC5|NUSB_BURTA Transcription antitermination protein NusB OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=nusB PE=1 SV=1,1.0,0.75,0.25
sp|Q2SZ88|PROA_BURTA Gamma-glutamyl phosphate reductase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=proA PE=1 SV=1,1.0,0.5,0.5
sp|Q32SG5|RIK_MAIZE Protein RIK OS=Zea mays OX=4577 PE=1 SV=1,1.0,0.75,0.25
sp|Q38Q40|EF122_ARATH Ethylene-responsive transcription factor ERF122 OS=Arabidopsis thaliana OX=3702 GN=ERF122 PE=1 SV=1,1.0,0.75,0.25
sp|Q39117|TGT2_ARATH Trihelix transcription factor GT-2 OS=Arabidopsis thaliana OX=3702 GN=GT-2 PE=1 SV=1,1.0,0.5,0.5
sp|Q3E703|ERF88_ARATH Ethylene-responsive transcription factor ERF088 OS=Arabidopsis thaliana OX=3702 GN=ERF088 PE=1 SV=1,1.0,0.75,0.25
sp|Q3KR53|GPBL1_RAT Vasculin-like protein 1 OS=Rattus norvegicus OX=10116 GN=Gpbp1l1 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q3KSP5|LF2_EBVG Protein LF2 OS=Epstein-Barr virus (strain GD1) OX=10376 GN=LF2 PE=1 SV=1,1.0,0.75,0.25
sp|Q3TWF6|WDR70_MOUSE WD repeat-containing protein 70 OS=Mus musculus OX=10090 GN=Wdr70 PE=1 SV=1,1.0,0.1,0.9
sp|Q3TYP4|TM88B_MOUSE Transmembrane protein 88B OS=Mus musculus OX=10090 GN=Tmem88b PE=1 SV=2,1.0,0.75,0.25
sp|Q3U0L2|AN33B_MOUSE Ankyrin repeat domain-containing protein 33B OS=Mus musculus OX=10090 GN=Ankrd33b PE=1 SV=1,1.0,0.6875,0.3125
sp|Q3UHR0|BAHC1_MOUSE BAH and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Bahcc1 PE=1 SV=2,1.0,0.5,0.5
sp|Q3V4B5|COMD6_MOUSE COMM domain-containing protein 6 OS=Mus musculus OX=10090 GN=Commd6 PE=1 SV=1,0.0,1.0,0.0
sp|Q45581|YBBH_BACSU Uncharacterized HTH-type transcriptional regulator YbbH OS=Bacillus subtilis (strain 168) OX=224308 GN=ybbH PE=1 SV=3,1.0,0.75,0.25
sp|Q45591|YYDK_BACSU Uncharacterized HTH-type transcriptional regulator YydK OS=Bacillus subtilis (strain 168) OX=224308 GN=yydK PE=1 SV=2,1.0,0.75,0.25
sp|Q45881|HQ1_COXBU Histone-like protein Hq1 OS=Coxiella burnetii (strain RSA 493 / Nine Mile phase I) OX=227377 GN=hcbA PE=1 SV=1,1.0,0.9,0.1
sp|Q46791|YGEK_ECOLI Uncharacterized response regulatory protein YgeK OS=Escherichia coli (strain K12) OX=83333 GN=ygeK PE=1 SV=3,1.0,0.75,0.25
sp|Q47511|MCCF_ECOLX Microcin C7 self-immunity protein MccF OS=Escherichia coli OX=562 GN=mccF PE=1 SV=1,1.0,0.125,0.875
sp|Q47526|RT83_ECOLX Retron Ec83 reverse transcriptase OS=Escherichia coli OX=562 GN=ret PE=1 SV=1,1.0,0.125,0.875
sp|Q48468|NASR_KLEOX Nitrate regulatory protein OS=Klebsiella oxytoca OX=571 GN=nasR PE=1 SV=2,1.0,0.6875,0.3125
sp|Q4PSJ7|NET3B_ARATH Protein NETWORKED 3B OS=Arabidopsis thaliana OX=3702 GN=NET3B PE=1 SV=1,1.0,0.75,0.25
sp|Q4UNB3|VAPB2_RICFE Antitoxin VapB2 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=vapB2 PE=1 SV=1,0.0,1.0,0.0
sp|Q4V3D3|PUX9_ARATH Plant UBX domain-containing protein 9 OS=Arabidopsis thaliana OX=3702 GN=PUX9 PE=1 SV=1,1.0,0.75,0.25
sp|Q50298|IF1_MYCPN Translation initiation factor IF-1 OS=Mycoplasma pneumoniae (strain ATCC 29342 / M129) OX=272634 GN=infA PE=1 SV=1,0.0,1.0,0.0
sp|Q50LE4|RDRP_HPBVH Potential RNA-dependent RNA polymerase OS=Human picobirnavirus (strain Human/Thailand/Hy005102/-) OX=647332 GN=Segment-2 PE=1 SV=1,1.0,0.5,0.5
sp|Q52221|REP7_ECOLX Replication initiation protein OS=Escherichia coli OX=562 GN=repA PE=1 SV=1,0.0,1.0,0.0
sp|Q53228|REGA_CERS4 Photosynthetic apparatus regulatory protein RegA OS=Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.) OX=272943 GN=regA PE=1 SV=2,0.0,1.0,0.0
sp|Q54BQ3|RL23A_DICDI 60S ribosomal protein L23a OS=Dictyostelium discoideum OX=44689 GN=rpl23a PE=1 SV=1,1.0,0.75,0.25
sp|Q54GE3|VPS45_DICDI Vacuolar protein sorting-associated protein 45 OS=Dictyostelium discoideum OX=44689 GN=vps45 PE=1 SV=1,1.0,0.5,0.5
sp|Q54JC0|CMBB_DICDI Calmodulin-binding protein CmbB OS=Dictyostelium discoideum OX=44689 GN=cmbB PE=1 SV=1,1.0,0.75,0.25
sp|Q54KZ8|EIF3M_DICDI Eukaryotic translation initiation factor 3 subunit M OS=Dictyostelium discoideum OX=44689 GN=eif3m PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q54PI9|FORI_DICDI Formin-I OS=Dictyostelium discoideum OX=44689 GN=forI PE=1 SV=1,1.0,0.0,1.0
sp|Q54QP6|OSB8_DICDI Oxysterol-binding protein 8 OS=Dictyostelium discoideum OX=44689 GN=osbH PE=1 SV=1,1.0,0.75,0.25
sp|Q54WN5|UTP6_DICDI U3 small nucleolar RNA-associated protein 6 homolog OS=Dictyostelium discoideum OX=44689 GN=utp6 PE=1 SV=1,1.0,0.0,1.0
sp|Q54ZD1|RL7A_DICDI 60S ribosomal protein L7a OS=Dictyostelium discoideum OX=44689 GN=rpl7a PE=1 SV=1,1.0,0.9,0.1
sp|Q55031|TBP_SACSH TATA-box-binding protein OS=Saccharolobus shibatae OX=2286 GN=tbp PE=1 SV=2,1.0,0.75,0.25
sp|Q55625|RBFA_SYNY3 Ribosome-binding factor A OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=rbfA PE=1 SV=1,1.0,0.75,0.25
sp|Q55GD9|VPS25_DICDI Vacuolar protein-sorting-associated protein 25 OS=Dictyostelium discoideum OX=44689 GN=vps25 PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q56230|RS4E_THEAC 30S ribosomal protein S4e OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=rps4e PE=1 SV=2,1.0,0.75,0.25
sp|Q56236|GRPE_THET8 Protein GrpE OS=Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8) OX=300852 GN=grpE PE=1 SV=1,1.0,0.9,0.1
sp|Q56307|BGAL_THEMA Beta-galactosidase OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=lacZ PE=1 SV=2,1.0,0.75,0.25
sp|Q56311|CHEW_THEMA Chemotaxis protein CheW OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=cheW PE=1 SV=1,1.0,0.75,0.25
sp|Q57092|RLPA_HAEIN Endolytic peptidoglycan transglycosylase RlpA OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=rlpA PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q57154|REPB_ECOLI RepFIB replication protein A OS=Escherichia coli (strain K12) OX=83333 GN=repB PE=1 SV=1,1.0,0.9,0.1
sp|Q57562|IF2B_METJA Translation initiation factor 2 subunit beta OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=eif2b PE=1 SV=1,1.0,0.0,1.0
sp|Q57615|PTR1_METJA HTH-type transcriptional regulator Ptr1 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=ptr1 PE=1 SV=1,1.0,0.75,0.25
sp|Q57820|CAS6A_METJA CRISPR-associated endoribonuclease Cas6 1 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cas6a PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q57902|SUI1_METJA Protein translation factor SUI1 homolog OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0463 PE=1 SV=1,0.0,1.0,0.0
sp|Q58017|T2M3_METJA Type II restriction enzyme MjaIII OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIIIR PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q58064|PFDA2_METJA Prefoldin subunit alpha 2 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=pfdA2 PE=1 SV=1,0.0,1.0,0.0
sp|Q58105|Y694_METJA Uncharacterized NOP5 family protein MJ0694 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0694 PE=1 SV=1,1.0,0.125,0.875
sp|Q58139|Y729_METJA CBS domain-containing protein MJ0729 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0729 PE=1 SV=1,0.0,1.0,0.0
sp|Q58391|T2M1_METJA Type II restriction enzyme MjaI OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIR PE=1 SV=1,1.0,0.75,0.25
sp|Q58440|SRP19_METJA Signal recognition particle 19 kDa protein OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=srp19 PE=1 SV=1,0.0,1.0,0.0
sp|Q58723|T2M4_METJA Type II restriction enzyme MjaIV OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIVR PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q58843|MTM2_METJA Type II methyltransferase M.MjaII OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIIM PE=1 SV=1,1.0,0.75,0.25
sp|Q58844|T2M2_METJA Type II restriction enzyme MjaII OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIIR PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q58893|MTM5_METJA Type II methyltransferase M.MjaV OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaVM PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q58895|T2M5_METJA Type II restriction enzyme MjaV OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaVR PE=1 SV=2,1.0,0.75,0.25
sp|Q58958|Y1563_METJA Putative HTH-type transcriptional regulator MJ1563 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1563 PE=1 SV=1,1.0,0.75,0.25
sp|Q59041|HMVA_METJA DNA-binding protein HmvA OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hmvA PE=1 SV=1,0.0,1.0,0.0
sp|Q5BKY9|F133B_HUMAN Protein FAM133B OS=Homo sapiens OX=9606 GN=FAM133B PE=1 SV=1,1.0,0.75,0.25
sp|Q5DTT8|PNMA5_MOUSE Paraneoplastic antigen-like protein 5 OS=Mus musculus OX=10090 GN=Pnma5 PE=1 SV=2,1.0,0.6875,0.3125
sp|Q5E7H1|DNABP_ALIF1 DNA-binding protein VF_0530 OS=Aliivibrio fischeri (strain ATCC 700601 / ES114) OX=312309 GN=VF_0530 PE=1 SV=1,0.0,1.0,0.0
sp|Q5FVG8|GRM2B_RAT GRAM domain-containing protein 2B OS=Rattus norvegicus OX=10116 GN=Gramd2b PE=1 SV=1,1.0,0.125,0.875
sp|Q5HZJ5|F189B_MOUSE Protein FAM189B OS=Mus musculus OX=10090 GN=Fam189b PE=1 SV=1,1.0,0.6875,0.3125
sp|Q5JDH9|RS17_THEKO 30S ribosomal protein S17 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rps17 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q5JDI0|RL4_THEKO 50S ribosomal protein L4 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rpl4 PE=1 SV=1,1.0,0.9,0.1
sp|Q5JER9|NUCS_THEKO Endonuclease NucS OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=nucS PE=1 SV=1,1.0,0.75,0.25
sp|Q5JH47|RNP3_THEKO Ribonuclease P protein component 3 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rnp3 PE=1 SV=1,1.0,0.75,0.25
sp|Q5JJF1|RS13_THEKO 30S ribosomal protein S13 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rps13 PE=1 SV=1,1.0,0.75,0.25
sp|Q5JJF2|RS4_THEKO 30S ribosomal protein S4 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rps4 PE=1 SV=1,0.0,1.0,0.0
sp|Q5JJF5|RL18E_THEKO 50S ribosomal protein L18e OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rpl18e PE=1 SV=1,0.0,1.0,0.0
sp|Q5JJF6|RL13_THEKO 50S ribosomal protein L13 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rpl13 PE=1 SV=1,0.0,1.0,0.0
sp|Q5JJF8|RL14_THEKO 50S ribosomal protein L14 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rpl14 PE=1 SV=1,0.0,1.0,0.0
sp|Q5JJG0|RS4E_THEKO 30S ribosomal protein S4e OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rps4e PE=1 SV=1,1.0,0.75,0.25
sp|Q5JJG4|RL6_THEKO 50S ribosomal protein L6 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rpl6 PE=1 SV=1,1.0,0.75,0.25
sp|Q5JJG9|RL30_THEKO 50S ribosomal protein L30 OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=rpl30 PE=1 SV=1,0.0,1.0,0.0
sp|Q5KWZ6|GRPE_GEOKA Protein GrpE OS=Geobacillus kaustophilus (strain HTA426) OX=235909 GN=grpE PE=1 SV=1,1.0,0.75,0.25
sp|Q5MK11|CVNH_TUBBO Cyanovirin-N homolog OS=Tuber borchii OX=42251 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q5UPX7|RPO5_MIMIV DNA-directed RNA polymerase subunit 5 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L235 PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q5UQ94|YR528_MIMIV Putative 5'-3' exonuclease R528 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R528 PE=1 SV=1,1.0,0.125,0.875
sp|Q5UQD9|YR470_MIMIV Putative DNA directed RNA polymerase subunit R470 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R470 PE=1 SV=1,1.0,0.75,0.25
sp|Q5VZ18|SHE_HUMAN SH2 domain-containing adapter protein E OS=Homo sapiens OX=9606 GN=SHE PE=1 SV=1,1.0,0.75,0.25
sp|Q5W659|G1L9_ORYSJ Protein G1-like9 OS=Oryza sativa subsp. japonica OX=39947 GN=G1L9 PE=1 SV=1,1.0,0.75,0.25
sp|Q5XA92|EFP_STRP6 Elongation factor P OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=efp PE=1 SV=1,1.0,0.75,0.25
sp|Q5XAP2|RPOZ_STRP6 DNA-directed RNA polymerase subunit omega OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=rpoZ PE=1 SV=2,0.0,1.0,0.0
sp|Q5XDQ7|GREA_STRP6 Transcription elongation factor GreA OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=greA PE=1 SV=2,1.0,0.75,0.25
sp|Q5XHX2|TPRN_RAT Taperin OS=Rattus norvegicus OX=10116 GN=Tprn PE=1 SV=2,1.0,0.75,0.25
sp|Q5XIN9|CCD81_RAT Coiled-coil domain-containing protein 81 OS=Rattus norvegicus OX=10116 GN=Ccdc81 PE=1 SV=1,1.0,0.5,0.5
sp|Q60329|Y014_METJA Uncharacterized protein MJ0014 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0014 PE=1 SV=1,1.0,0.75,0.25
sp|Q66012|CAPSD_CFMVN Capsid protein OS=Cocksfoot mottle virus (isolate Dactylis glomerata/Norway/CfMV-NO/1995) OX=1005059 GN=ORF3 PE=1 SV=1,1.0,0.75,0.25
sp|Q67685|MVP_GRVMC Movement protein OS=Groundnut rosette virus (strain MC1) OX=1005060 GN=ORF4 PE=1 SV=1,1.0,0.9,0.1
sp|Q68WW0|DPO3B_RICTY Beta sliding clamp OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=dnaN PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q68YP1|APLP_GALME Apolipophorin (Fragment) OS=Galleria mellonella OX=7137 PE=1 SV=1,1.0,0.125,0.875
sp|Q6AWW5|Y5262_ARATH Ankyrin repeat-containing protein At5g02620 OS=Arabidopsis thaliana OX=3702 GN=At5g02620 PE=1 SV=1,1.0,0.75,0.25
sp|Q6AXY9|SPZ1_RAT Spermatogenic leucine zipper protein 1 OS=Rattus norvegicus OX=10116 GN=Spz1 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q6AYJ3|SPA6L_RAT Spermatogenesis associated 6-like protein OS=Rattus norvegicus OX=10116 GN=Spata6l PE=1 SV=1,1.0,0.6875,0.3125
